province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Phan Thiet,28,22,11,ENE,0.0,74,40,1010,2018-01-17
Phan Thiet,31,23,24,ENE,0.0,67,12,1012,2019-01-17
Phan Thiet,30,22,17,ENE,0.0,74,10,1013,2020-01-17
Phan Thiet,26,21,16,ENE,0.0,75,17,1012,2021-01-17
Phan Thiet,28,21,15,ENE,0.0,67,7,1014,2009-01-18
Phan Thiet,28,23,11,ENE,6.5,75,42,1014,2010-01-18
Phan Thiet,30,21,7,SSE,0.0,69,12,1011,2011-01-18
Phan Thiet,30,22,12,ENE,2.7,82,26,1009,2012-01-18
Phan Thiet,30,22,19,NE,0.0,63,11,1014,2013-01-18
Phan Thiet,29,20,19,NE,0.0,65,11,1016,2014-01-18
Phan Thiet,30,18,15,ENE,0.0,66,16,1014,2015-01-18
Phan Thiet,32,22,9,E,0.0,79,22,1011,2016-01-18
Phan Thiet,32,23,17,ENE,0.0,60,23,1013,2017-01-18
Phan Thiet,30,22,12,NE,0.3,68,48,1010,2018-01-18
Phan Thiet,31,22,25,ENE,0.0,64,5,1012,2019-01-18
Phan Thiet,29,21,18,ENE,0.0,74,13,1013,2020-01-18
Phan Thiet,27,19,16,NE,0.0,67,6,1013,2021-01-18
Phan Thiet,28,21,16,NE,0.0,66,17,1017,2009-01-15
Phan Thiet,31,22,17,NE,0.0,64,8,1015,2010-01-15
Phan Thiet,28,21,9,ENE,0.0,74,39,1011,2011-01-15
Phan Thiet,30,23,12,ENE,0.2,77,24,1008,2012-01-15
Phan Thiet,30,22,14,ENE,0.0,71,28,1013,2013-01-15
Phan Thiet,28,19,14,NE,0.0,64,6,1015,2014-01-15
Phan Thiet,30,17,12,ENE,0.0,66,1,1015,2015-01-15
Phan Thiet,32,23,13,ENE,0.0,76,11,1010,2016-01-15
Phan Thiet,29,23,17,NE,4.0,77,64,1010,2017-01-15
Phan Thiet,31,22,16,ENE,0.0,67,40,1011,2018-01-15
Phan Thiet,31,24,15,ENE,0.0,64,49,1011,2019-01-15
Phan Thiet,30,19,18,ENE,0.0,70,3,1012,2020-01-15
Phan Thiet,26,20,9,ENE,0.0,78,10,1011,2021-01-15
Phan Thiet,29,21,11,ENE,0.0,67,3,1012,2009-01-19
Phan Thiet,25,22,18,E,16.5,92,81,1010,2010-01-19
Phan Thiet,30,21,7,SSW,0.0,73,21,1010,2011-01-19
Phan Thiet,30,23,13,ENE,0.2,81,24,1009,2012-01-19
Phan Thiet,30,21,16,NE,0.0,66,7,1013,2013-01-19
Phan Thiet,29,19,15,NE,0.0,62,10,1016,2014-01-19
Phan Thiet,30,20,15,ENE,0.0,65,18,1015,2015-01-19
Phan Thiet,32,23,14,ENE,0.0,77,16,1012,2016-01-19
Phan Thiet,32,23,16,ENE,0.0,64,28,1013,2017-01-19
Phan Thiet,32,24,18,NE,0.3,69,39,1010,2018-01-19
Phan Thiet,32,22,21,ENE,0.0,66,14,1012,2019-01-19
Phan Thiet,29,21,20,ENE,0.0,71,9,1013,2020-01-19
Phan Thiet,26,20,7,S,0.0,68,30,1011,2021-01-19
Phan Thiet,28,22,14,NE,0.0,64,31,1016,2009-01-12
Phan Thiet,31,25,20,ENE,0.0,62,20,1014,2010-01-12
Phan Thiet,30,22,8,ENE,2.0,76,35,1009,2011-01-12
Phan Thiet,30,23,19,NE,0.2,76,31,1011,2012-01-12
Phan Thiet,31,22,10,ENE,0.0,69,11,1012,2013-01-12
Phan Thiet,30,23,15,ENE,0.0,73,34,1013,2014-01-12
Phan Thiet,31,23,14,NE,0.0,68,16,1012,2015-01-12
Phan Thiet,32,23,14,ENE,0.0,74,9,1013,2016-01-12
Phan Thiet,33,23,5,S,0.0,77,20,1009,2017-01-12
Phan Thiet,31,21,22,NE,0.0,62,9,1013,2018-01-12
Phan Thiet,31,24,20,ENE,0.0,66,27,1013,2019-01-12
Phan Thiet,29,22,13,ENE,0.1,76,36,1010,2020-01-12
Phan Thiet,27,21,20,ENE,0.0,69,7,1012,2021-01-12
Phan Thiet,30,21,12,ENE,0.0,65,4,1012,2009-01-21
Phan Thiet,29,22,12,ENE,0.0,80,23,1013,2010-01-21
Phan Thiet,30,22,8,S,1.1,79,45,1010,2011-01-21
Phan Thiet,30,21,12,ENE,0.0,69,11,1009,2012-01-21
Phan Thiet,31,22,15,ENE,0.0,71,16,1014,2013-01-21
Phan Thiet,27,19,13,NE,0.0,68,29,1015,2014-01-21
Phan Thiet,29,18,11,ENE,0.0,72,5,1017,2015-01-21
Phan Thiet,32,22,15,ENE,0.0,70,1,1013,2016-01-21
Phan Thiet,31,23,19,ENE,0.5,67,34,1014,2017-01-21
Phan Thiet,32,23,14,ENE,0.0,67,38,1009,2018-01-21
Phan Thiet,31,23,15,ENE,0.0,68,20,1013,2019-01-21
Phan Thiet,30,21,20,ENE,0.0,66,13,1014,2020-01-21
Phan Thiet,28,22,6,WSW,0.0,77,43,1010,2021-01-21
Phan Thiet,30,23,12,NE,0.0,68,31,1011,2009-01-22
Phan Thiet,29,23,17,ENE,0.1,76,17,1014,2010-01-22
Phan Thiet,30,22,13,NE,0.0,75,26,1011,2011-01-22
Phan Thiet,30,20,12,ENE,0.0,72,5,1010,2012-01-22
Phan Thiet,31,23,15,ENE,0.0,72,14,1014,2013-01-22
Phan Thiet,28,18,15,NE,0.0,61,12,1015,2014-01-22
Phan Thiet,30,18,14,ENE,0.0,72,15,1017,2015-01-22
Phan Thiet,33,22,13,ENE,0.0,71,2,1013,2016-01-22
Phan Thiet,31,22,20,NE,0.1,64,31,1015,2017-01-22
Phan Thiet,32,24,14,ENE,0.0,69,50,1008,2018-01-22
Phan Thiet,30,23,19,ENE,0.0,67,25,1014,2019-01-22
Phan Thiet,30,21,22,ENE,0.0,74,10,1014,2020-01-22
Phan Thiet,27,23,7,S,2.4,81,52,1010,2021-01-22
Phan Thiet,27,24,20,ENE,0.0,73,43,1012,2009-01-24
Phan Thiet,30,23,17,ENE,0.0,70,13,1014,2010-01-24
Phan Thiet,29,23,17,NE,1.3,70,24,1012,2011-01-24
Phan Thiet,30,22,12,ENE,0.0,74,4,1010,2012-01-24
Phan Thiet,30,21,13,ENE,0.0,73,14,1013,2013-01-24
Phan Thiet,29,19,9,ENE,0.0,70,4,1014,2014-01-24
Phan Thiet,29,16,12,ENE,0.0,71,0,1015,2015-01-24
Phan Thiet,32,24,23,ENE,0.0,62,13,1016,2016-01-24
Phan Thiet,32,22,16,ENE,0.3,67,35,1014,2017-01-24
Phan Thiet,32,23,19,ENE,0.0,72,11,1008,2018-01-24
Phan Thiet,30,20,17,ENE,0.0,65,2,1014,2019-01-24
Phan Thiet,30,20,19,ENE,0.0,70,3,1013,2020-01-24
Phan Thiet,27,22,11,ENE,1.8,80,43,1012,2021-01-24
