province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Tan An,34,25,19,ESE,0.0,63,16,1011,2016-01-13
Tan An,34,24,7,W,0.0,72,38,1008,2017-01-13
Tan An,32,22,6,SW,0.0,57,14,1012,2018-01-13
Tan An,35,25,8,E,5.0,61,30,1011,2019-01-13
Tan An,34,24,9,SSE,0.0,62,9,1009,2020-01-13
Tan An,30,20,9,WSW,0.0,65,15,1011,2021-01-13
Tan An,34,21,7,SE,0.0,69,9,1014,2009-01-17
Tan An,33,23,7,SSW,0.0,56,42,1014,2010-01-17
Tan An,32,21,5,ESE,0.0,69,12,1011,2011-01-17
Tan An,32,24,14,ESE,0.9,77,37,1007,2012-01-17
Tan An,33,23,7,SSE,0.0,66,22,1013,2013-01-17
Tan An,33,21,5,S,0.0,67,8,1014,2014-01-17
Tan An,32,22,9,E,0.0,64,20,1013,2015-01-17
Tan An,34,25,13,SE,0.0,73,11,1010,2016-01-17
Tan An,32,25,14,E,0.0,69,20,1011,2017-01-17
Tan An,28,24,4,S,0.0,78,55,1009,2018-01-17
Tan An,33,26,14,E,0.0,58,37,1011,2019-01-17
Tan An,34,24,10,ENE,0.0,67,13,1012,2020-01-17
Tan An,32,23,9,SSE,0.0,68,12,1011,2021-01-17
Tan An,31,20,6,S,0.0,68,13,1015,2009-01-16
Tan An,33,22,8,ESE,0.0,56,32,1015,2010-01-16
Tan An,31,22,6,SE,0.7,73,44,1011,2011-01-16
Tan An,32,24,13,ESE,0.3,77,43,1007,2012-01-16
Tan An,33,23,8,E,0.0,68,9,1013,2013-01-16
Tan An,31,20,6,SSW,0.0,64,6,1015,2014-01-16
Tan An,34,21,8,SSE,0.0,66,4,1013,2015-01-16
Tan An,33,26,15,SE,0.0,71,18,1010,2016-01-16
Tan An,29,24,17,ESE,0.4,81,66,1010,2017-01-16
Tan An,31,25,5,SSW,1.8,72,47,1010,2018-01-16
Tan An,34,26,9,E,0.0,61,47,1011,2019-01-16
Tan An,34,24,10,E,0.0,66,14,1011,2020-01-16
