province,max,min,wind,wind_d,rain,humidi,cloud,pressure,date
Thai Nguyen,21,16,8,SE,1.2,84,64,1011,2012-01-17
Thai Nguyen,16,14,10,NE,10.5,86,92,1024,2013-01-17
Thai Nguyen,22,12,5,ESE,0.0,68,38,1024,2014-01-17
Thai Nguyen,22,13,7,ESE,0.0,62,15,1023,2015-01-17
Thai Nguyen,24,17,11,ESE,0.1,71,32,1013,2016-01-17
Thai Nguyen,18,15,8,NE,0.5,81,100,1020,2017-01-17
Thai Nguyen,21,18,6,ESE,1.4,86,98,1014,2018-01-17
Thai Nguyen,19,9,6,NE,0.0,71,45,1023,2019-01-17
Thai Nguyen,21,19,6,E,0.5,84,98,1018,2020-01-17
Thai Nguyen,17,7,10,SE,0.0,63,80,1025,2021-01-17
Thai Nguyen,21,7,5,ESE,0.0,44,4,1024,2009-01-11
Thai Nguyen,14,12,12,NE,7.2,87,99,1020,2010-01-11
Thai Nguyen,11,6,10,NE,0.8,65,59,1021,2011-01-11
Thai Nguyen,16,12,8,NE,6.4,80,48,1024,2012-01-11
Thai Nguyen,15,9,9,NE,1.1,64,91,1022,2013-01-11
Thai Nguyen,20,15,4,ENE,0.5,79,85,1021,2014-01-11
Thai Nguyen,14,11,7,ENE,12.2,87,71,1024,2015-01-11
Thai Nguyen,21,16,14,NE,0.8,77,46,1016,2016-01-11
Thai Nguyen,20,16,9,ENE,91.2,95,100,1014,2017-01-11
Thai Nguyen,17,12,6,SE,0.0,44,50,1027,2018-01-11
Thai Nguyen,24,17,4,ESE,0.4,85,87,1018,2019-01-11
Thai Nguyen,23,19,6,ESE,2.4,85,80,1013,2020-01-11
Thai Nguyen,12,10,10,SSE,0.0,38,67,1029,2021-01-11
Thai Nguyen,18,14,10,E,9.5,86,75,1019,2009-01-21
Thai Nguyen,20,19,4,WSW,71.5,97,96,1017,2010-01-21
Thai Nguyen,20,7,7,NE,0.0,57,31,1020,2011-01-21
Thai Nguyen,22,19,9,ESE,4.5,92,90,1011,2012-01-21
Thai Nguyen,25,19,6,SE,1.9,85,57,1018,2013-01-21
Thai Nguyen,20,10,9,NNE,0.0,48,3,1026,2014-01-21
Thai Nguyen,24,14,5,ESE,0.0,64,23,1022,2015-01-21
Thai Nguyen,20,16,8,E,0.5,79,92,1016,2016-01-21
Thai Nguyen,17,14,9,NE,0.5,76,90,1026,2017-01-21
Thai Nguyen,25,18,4,SE,3.5,84,63,1013,2018-01-21
Thai Nguyen,16,14,9,NNE,4.1,71,95,1024,2019-01-21
Thai Nguyen,23,17,5,ESE,0.5,85,93,1019,2020-01-21
